mission_number,set_number,species_code,id,set,species,specimen_count,unweighed_baskets,notes,created_at,parent_catch,catch_ratio,is_parent,set_id,species_id,parent_catch_id
CJC-2021-222,134,320,3285,Set 134 (CJC-2021-222),Sea raven (320),,,,2021-09-23 01:05:47.368000+00:00,,,False,257,320,
CJC-2021-222,134,512,3283,Set 134 (CJC-2021-222),Dusky snailfish (512),,,,2021-09-23 01:05:07.474000+00:00,,,False,257,512,
CJC-2021-222,134,1823,3279,Set 134 (CJC-2021-222),Sea potato (1823),,,,2021-09-23 01:04:02.902000+00:00,,,False,257,1823,
CJC-2021-222,134,2411,3290,Set 134 (CJC-2021-222),Arctic argid (2411),,,,2021-09-23 01:07:20.142000+00:00,,,False,257,2411,
CJC-2021-222,134,2526,3275,Set 134 (CJC-2021-222),Snow crab (2526),,,,2021-09-23 01:02:03.286000+00:00,,,False,257,2526,
CJC-2021-222,134,6123,3282,Set 134 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-23 01:05:00.070000+00:00,,,False,257,6123,
CJC-2021-222,134,6400,3287,Set 134 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-23 01:06:12.932000+00:00,,,False,257,6400,
CJC-2021-222,134,8500,3286,Set 134 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-23 01:05:57.706000+00:00,,,False,257,8500,
CJC-2021-222,134,9300,3289,Set 134 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-23 01:06:38.809000+00:00,,,False,257,9300,
CJC-2021-222,134,9630,3288,Set 134 (CJC-2021-222),Organic debris (9630),,,,2021-09-23 01:06:28.654000+00:00,,,False,257,9630,
CJC-2021-222,135,10,3297,Set 135 (CJC-2021-222),Atlantic cod (10),,,,2021-09-23 03:42:28.242000+00:00,,,False,258,10,
CJC-2021-222,135,12,3302,Set 135 (CJC-2021-222),White hake (12),,,,2021-09-23 03:43:45.080000+00:00,,,False,258,12,
CJC-2021-222,135,40,3301,Set 135 (CJC-2021-222),American plaice (40),,,,2021-09-23 03:43:16.559000+00:00,,,False,258,40,
CJC-2021-222,135,41,3307,Set 135 (CJC-2021-222),Witch flounder (41),,,,2021-09-23 03:44:39.540000+00:00,,,False,258,41,
CJC-2021-222,135,42,3309,Set 135 (CJC-2021-222),Yellowtail flounder (42),,,,2021-09-23 04:16:29.824000+00:00,,,False,258,42,
CJC-2021-222,135,64,3300,Set 135 (CJC-2021-222),Capelin (64),,,,2021-09-23 03:43:01.241000+00:00,,,False,258,64,
CJC-2021-222,135,114,3298,Set 135 (CJC-2021-222),Fourbeard rockling (114),,,,2021-09-23 03:42:39.313000+00:00,,,False,258,114,
CJC-2021-222,135,201,3295,Set 135 (CJC-2021-222),Thorny skate (201),,,,2021-09-23 03:42:10.738000+00:00,,,False,258,201,
CJC-2021-222,135,302,3308,Set 135 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-23 03:53:06.501000+00:00,,,False,258,302,
CJC-2021-222,135,2211,3306,Set 135 (CJC-2021-222),Northern shrimp (2211),,,,2021-09-23 03:44:21.571000+00:00,,,False,258,2211,
CJC-2021-222,135,2212,3305,Set 135 (CJC-2021-222),Aesop shrimp (2212),,,,2021-09-23 03:44:12.243000+00:00,,,False,258,2212,
CJC-2021-222,135,2411,3304,Set 135 (CJC-2021-222),Arctic argid (2411),,,,2021-09-23 03:44:06.526000+00:00,,,False,258,2411,
CJC-2021-222,135,2526,3296,Set 135 (CJC-2021-222),Snow crab (2526),,,,2021-09-23 03:42:14.945000+00:00,,,False,258,2526,
CJC-2021-222,135,4511,3299,Set 135 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-23 03:42:49.626000+00:00,,,False,258,4511,
CJC-2021-222,135,6300,3293,Set 135 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-23 03:41:46.260000+00:00,,,False,258,6300,
CJC-2021-222,135,8500,3294,Set 135 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-23 03:41:52.732000+00:00,,,False,258,8500,
CJC-2021-222,135,9300,3303,Set 135 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-23 03:43:54.171000+00:00,,,False,258,9300,
CJC-2021-222,136,10,3315,Set 136 (CJC-2021-222),Atlantic cod (10),,,,2021-09-23 05:55:20.814000+00:00,,,False,259,10,
CJC-2021-222,136,12,3322,Set 136 (CJC-2021-222),White hake (12),,,,2021-09-23 05:57:35.800000+00:00,,,False,259,12,
CJC-2021-222,136,31,3314,Set 136 (CJC-2021-222),Greenland halibut (31),,,,2021-09-23 05:55:16.269000+00:00,,,False,259,31,
CJC-2021-222,136,40,3316,Set 136 (CJC-2021-222),American plaice (40),,,,2021-09-23 05:55:38.690000+00:00,,,False,259,40,
CJC-2021-222,136,41,3312,Set 136 (CJC-2021-222),Witch flounder (41),,,,2021-09-23 05:54:54.135000+00:00,,,False,259,41,
CJC-2021-222,136,64,3329,Set 136 (CJC-2021-222),Capelin (64),,,,2021-09-23 06:00:09.406000+00:00,,,False,259,64,
CJC-2021-222,136,70,3318,Set 136 (CJC-2021-222),Atlantic mackerel (70),,,,2021-09-23 05:56:58.008000+00:00,,,False,259,70,
CJC-2021-222,136,114,3317,Set 136 (CJC-2021-222),Fourbeard rockling (114),,,,2021-09-23 05:56:44.263000+00:00,,,False,259,114,
CJC-2021-222,136,201,3310,Set 136 (CJC-2021-222),Thorny skate (201),,,,2021-09-23 05:54:40.585000+00:00,,,False,259,201,
CJC-2021-222,136,302,3326,Set 136 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-23 05:59:23.946000+00:00,,,False,259,302,
CJC-2021-222,136,632,3333,Set 136 (CJC-2021-222),Stout eelblenny (632),,,,2021-09-23 06:15:21.511000+00:00,,,False,259,632,
CJC-2021-222,136,647,3331,Set 136 (CJC-2021-222),Vahl's eelpout (647),,,,2021-09-23 06:07:22.984000+00:00,,,False,259,647,
CJC-2021-222,136,1823,3327,Set 136 (CJC-2021-222),Sea potato (1823),,,,2021-09-23 05:59:48.175000+00:00,,,False,259,1823,
CJC-2021-222,136,2211,3320,Set 136 (CJC-2021-222),Northern shrimp (2211),,,,2021-09-23 05:57:19.405000+00:00,,,False,259,2211,
CJC-2021-222,136,2212,3319,Set 136 (CJC-2021-222),Aesop shrimp (2212),,,,2021-09-23 05:57:07.279000+00:00,,,False,259,2212,
CJC-2021-222,136,2411,3321,Set 136 (CJC-2021-222),Arctic argid (2411),,,,2021-09-23 05:57:26.335000+00:00,,,False,259,2411,
CJC-2021-222,136,2526,3313,Set 136 (CJC-2021-222),Snow crab (2526),,,,2021-09-23 05:55:05.999000+00:00,,,False,259,2526,
CJC-2021-222,136,4522,3332,Set 136 (CJC-2021-222),Lesser bobtail squid (4522),,,,2021-09-23 06:13:18.903000+00:00,,,False,259,4522,
CJC-2021-222,136,6115,3324,Set 136 (CJC-2021-222),Mud star (6115),,,,2021-09-23 05:58:56.522000+00:00,,,False,259,6115,
CJC-2021-222,136,6300,3311,Set 136 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-23 05:54:49.058000+00:00,,,False,259,6300,
CJC-2021-222,136,7100,3330,Set 136 (CJC-2021-222),Round worm unidentified (7100),,,,2021-09-23 06:01:08.875000+00:00,,,False,259,7100,
CJC-2021-222,136,8500,3323,Set 136 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-23 05:58:36.038000+00:00,,,False,259,8500,
CJC-2021-222,137,10,3342,Set 137 (CJC-2021-222),Atlantic cod (10),,,,2021-09-23 08:42:18.990000+00:00,,,False,260,10,
CJC-2021-222,137,12,3348,Set 137 (CJC-2021-222),White hake (12),,,,2021-09-23 08:45:59.551000+00:00,,,False,260,12,
CJC-2021-222,137,40,3347,Set 137 (CJC-2021-222),American plaice (40),,,,2021-09-23 08:45:46.405000+00:00,,,False,260,40,
CJC-2021-222,137,41,3336,Set 137 (CJC-2021-222),Witch flounder (41),,,,2021-09-23 08:40:54.829000+00:00,,,False,260,41,
CJC-2021-222,137,42,3354,Set 137 (CJC-2021-222),Yellowtail flounder (42),,,,2021-09-23 08:47:34.581000+00:00,,,False,260,42,
CJC-2021-222,137,64,3351,Set 137 (CJC-2021-222),Capelin (64),,,,2021-09-23 08:47:09.876000+00:00,,,False,260,64,
CJC-2021-222,137,70,3349,Set 137 (CJC-2021-222),Atlantic mackerel (70),,,,2021-09-23 08:46:14.737000+00:00,,,False,260,70,
CJC-2021-222,137,201,3335,Set 137 (CJC-2021-222),Thorny skate (201),,,,2021-09-23 08:40:42.097000+00:00,,,False,260,201,
CJC-2021-222,137,251,3350,Set 137 (CJC-2021-222),Gadidae unidentified (251),,,,2021-09-23 08:46:23.977000+00:00,,,False,260,251,
CJC-2021-222,137,302,3339,Set 137 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-23 08:41:35.566000+00:00,,,False,260,302,
CJC-2021-222,137,340,3338,Set 137 (CJC-2021-222),Alligatorfish (340),,,,2021-09-23 08:41:10.391000+00:00,,,False,260,340,
CJC-2021-222,137,620,3334,Set 137 (CJC-2021-222),Laval's eelpout (620),,,,2021-09-23 08:40:25.931000+00:00,,,False,260,620,
CJC-2021-222,137,1510,3357,Set 137 (CJC-2021-222),Eggs - Whelk (1510),,,,2021-09-23 08:48:43.200000+00:00,,,False,260,1510,
CJC-2021-222,137,1823,3340,Set 137 (CJC-2021-222),Sea potato (1823),,,,2021-09-23 08:41:42.554000+00:00,,,False,260,1823,
CJC-2021-222,137,2212,3343,Set 137 (CJC-2021-222),Aesop shrimp (2212),,,,2021-09-23 08:43:27.244000+00:00,,,False,260,2212,
CJC-2021-222,137,2411,3344,Set 137 (CJC-2021-222),Arctic argid (2411),,,,2021-09-23 08:43:36.139000+00:00,,,False,260,2411,
CJC-2021-222,137,2526,3345,Set 137 (CJC-2021-222),Snow crab (2526),,,,2021-09-23 08:45:11.745000+00:00,,,False,260,2526,
CJC-2021-222,137,4316,3359,Set 137 (CJC-2021-222),Astarte unidentified (4316),,,,2021-09-23 08:49:32.241000+00:00,,,False,260,4316,
CJC-2021-222,137,4348,3355,Set 137 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-23 08:47:59.671000+00:00,,,False,260,4348,
CJC-2021-222,137,4511,3341,Set 137 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-23 08:41:49.675000+00:00,,,False,260,4511,
CJC-2021-222,137,6123,3337,Set 137 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-23 08:41:06.263000+00:00,,,False,260,6123,
CJC-2021-222,137,6300,3346,Set 137 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-23 08:45:19.713000+00:00,,,False,260,6300,
CJC-2021-222,137,6500,3353,Set 137 (CJC-2021-222),Sand dollar unidentified (6500),,,,2021-09-23 08:47:24.257000+00:00,,,False,260,6500,
CJC-2021-222,137,8300,3358,Set 137 (CJC-2021-222),Anthozoa unidentified (8300),,,,2021-09-23 08:49:07.999000+00:00,,,False,260,8300,
CJC-2021-222,137,8324,3356,Set 137 (CJC-2021-222),Sea strawberry coral (8324),,,,2021-09-23 08:48:24.673000+00:00,,,False,260,8324,
CJC-2021-222,137,8500,3352,Set 137 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-23 08:47:15.394000+00:00,,,False,260,8500,
CJC-2021-222,138,10,3365,Set 138 (CJC-2021-222),Atlantic cod (10),,,,2021-09-23 12:14:22.819000+00:00,,,False,261,10,
CJC-2021-222,138,12,3364,Set 138 (CJC-2021-222),White hake (12),,,,2021-09-23 12:14:19.624000+00:00,,,False,261,12,
CJC-2021-222,138,23,3366,Set 138 (CJC-2021-222),Redfish unidentified (23),,,,2021-09-23 12:14:56.369000+00:00,,,False,261,23,
CJC-2021-222,138,31,3361,Set 138 (CJC-2021-222),Greenland halibut (31),,,,2021-09-23 12:13:55.018000+00:00,,,False,261,31,
CJC-2021-222,138,40,3368,Set 138 (CJC-2021-222),American plaice (40),,,,2021-09-23 12:18:13.329000+00:00,,,False,261,40,
CJC-2021-222,138,60,3377,Set 138 (CJC-2021-222),Atlantic herring (60),,,,2021-09-23 12:23:14.509000+00:00,,,False,261,60,
CJC-2021-222,138,64,3379,Set 138 (CJC-2021-222),Capelin (64),,,,2021-09-23 12:23:59.230000+00:00,,,False,261,64,
CJC-2021-222,138,201,3369,Set 138 (CJC-2021-222),Thorny skate (201),,,,2021-09-23 12:19:19.477000+00:00,,,False,261,201,
CJC-2021-222,138,251,3385,Set 138 (CJC-2021-222),Gadidae unidentified (251),,,,2021-09-23 12:26:43.639000+00:00,,,False,261,251,
CJC-2021-222,138,304,3363,Set 138 (CJC-2021-222),Moustache sculpin (304),,,,2021-09-23 12:14:12.946000+00:00,,,False,261,304,
CJC-2021-222,138,512,3391,Set 138 (CJC-2021-222),Dusky snailfish (512),,,,2021-09-23 12:31:07.229000+00:00,,,False,261,512,
CJC-2021-222,138,620,3375,Set 138 (CJC-2021-222),Laval's eelpout (620),,,,2021-09-23 12:21:41.702000+00:00,,,False,261,620,
CJC-2021-222,138,626,3372,Set 138 (CJC-2021-222),Fourline snakeblenny (626),,,,2021-09-23 12:20:35.368000+00:00,,,False,261,626,
CJC-2021-222,138,647,3376,Set 138 (CJC-2021-222),Vahl's eelpout (647),,,,2021-09-23 12:22:47.263000+00:00,,,False,261,647,
CJC-2021-222,138,1510,3384,Set 138 (CJC-2021-222),Eggs - Whelk (1510),,,,2021-09-23 12:26:18.763000+00:00,,,False,261,1510,
CJC-2021-222,138,2100,3396,Set 138 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-23 13:26:54.048000+00:00,,,False,261,2100,
CJC-2021-222,138,2521,3382,Set 138 (CJC-2021-222),Arctic Lyre Crab/Lesser toad crab (2521),,,,2021-09-23 12:25:12.580000+00:00,,,False,261,2521,
CJC-2021-222,138,2526,3367,Set 138 (CJC-2021-222),Snow crab (2526),,,,2021-09-23 12:16:43.309000+00:00,,,False,261,2526,
CJC-2021-222,138,2527,3383,Set 138 (CJC-2021-222),Atlantic lyre crab/Greater toad crab (2527),,,,2021-09-23 12:25:27.691000+00:00,,,False,261,2527,
CJC-2021-222,138,2610,3386,Set 138 (CJC-2021-222),Euphausiidae unidentified (2610),,,,2021-09-23 12:27:22.437000+00:00,,,False,261,2610,
CJC-2021-222,138,3172,3393,Set 138 (CJC-2021-222),Brada unidentified (3172),,,,2021-09-23 12:32:28.609000+00:00,,,False,261,3172,
CJC-2021-222,138,4227,3387,Set 138 (CJC-2021-222),New england neptune (4227),,,,2021-09-23 12:27:55.415000+00:00,,,False,261,4227,
CJC-2021-222,138,4400,3392,Set 138 (CJC-2021-222),Sea slug unidentified (4400),,,,2021-09-23 12:31:49.193000+00:00,,,False,261,4400,
CJC-2021-222,138,4511,3378,Set 138 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-23 12:23:31.864000+00:00,,,False,261,4511,
CJC-2021-222,138,6119,3374,Set 138 (CJC-2021-222),Fat blood star (6119),,,,2021-09-23 12:21:24.222000+00:00,,,False,261,6119,
CJC-2021-222,138,6121,3373,Set 138 (CJC-2021-222),Purple sunstar (6121),,,,2021-09-23 12:20:59.774000+00:00,,,False,261,6121,
CJC-2021-222,138,6123,3381,Set 138 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-23 12:24:44.742000+00:00,,,False,261,6123,
CJC-2021-222,138,6200,3380,Set 138 (CJC-2021-222),Brittle star unidentified (6200),,,,2021-09-23 12:24:19.333000+00:00,,,False,261,6200,
CJC-2021-222,138,6300,3360,Set 138 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-23 12:13:49.951000+00:00,,,False,261,6300,
CJC-2021-222,138,6400,3370,Set 138 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-23 12:19:56.837000+00:00,,,False,261,6400,
CJC-2021-222,138,8313,3394,Set 138 (CJC-2021-222),Swimming anemone (8313),,,,2021-09-23 12:32:46.176000+00:00,,,False,261,8313,
CJC-2021-222,138,8316,3395,Set 138 (CJC-2021-222),Hormathia unidentified (8316),,,,2021-09-23 12:33:14.401000+00:00,,,False,261,8316,
CJC-2021-222,138,8500,3371,Set 138 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-23 12:20:02.510000+00:00,,,False,261,8500,
CJC-2021-222,138,8616,3390,Set 138 (CJC-2021-222),Mycale (Mycale) lingua (8616),,,,2021-09-23 12:29:57.119000+00:00,,,False,261,8616,
CJC-2021-222,138,8633,3388,Set 138 (CJC-2021-222),Vase sponge (8633),,,,2021-09-23 12:28:08.151000+00:00,,,False,261,10013,
CJC-2021-222,138,8643,3389,Set 138 (CJC-2021-222),Sphaerotylus capitatus (8643),,,,2021-09-23 12:29:32.599000+00:00,,,False,261,10023,
CJC-2021-222,139,10,3414,Set 139 (CJC-2021-222),Atlantic cod (10),,,,2021-09-23 15:59:45.182000+00:00,,,False,262,10,
CJC-2021-222,139,23,3405,Set 139 (CJC-2021-222),Redfish unidentified (23),,,,2021-09-23 15:57:59.067000+00:00,,,False,262,23,
CJC-2021-222,139,40,3400,Set 139 (CJC-2021-222),American plaice (40),,,,2021-09-23 15:56:32.741000+00:00,,,False,262,40,
CJC-2021-222,139,60,3399,Set 139 (CJC-2021-222),Atlantic herring (60),,,,2021-09-23 15:56:20.206000+00:00,,,False,262,60,
CJC-2021-222,139,62,3406,Set 139 (CJC-2021-222),Alewife (62),,,,2021-09-23 15:58:09.886000+00:00,,,False,262,62,
CJC-2021-222,139,301,3397,Set 139 (CJC-2021-222),Shorthorn sculpin (301),,,,2021-09-23 15:55:54.254000+00:00,,,False,262,301,
CJC-2021-222,139,302,3402,Set 139 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-23 15:57:30.689000+00:00,,,False,262,302,
CJC-2021-222,139,304,3407,Set 139 (CJC-2021-222),Moustache sculpin (304),,,,2021-09-23 15:58:21.377000+00:00,,,False,262,304,
CJC-2021-222,139,340,3404,Set 139 (CJC-2021-222),Alligatorfish (340),,,,2021-09-23 15:57:51.760000+00:00,,,False,262,340,
CJC-2021-222,139,1823,3410,Set 139 (CJC-2021-222),Sea potato (1823),,,,2021-09-23 15:58:54.926000+00:00,,,False,262,1823,
CJC-2021-222,139,2100,3403,Set 139 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-23 15:57:42.259000+00:00,,,False,262,2100,
CJC-2021-222,139,2526,3401,Set 139 (CJC-2021-222),Snow crab (2526),,,,2021-09-23 15:56:50.532000+00:00,,,False,262,2526,
CJC-2021-222,139,4511,3408,Set 139 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-23 15:58:31.772000+00:00,,,False,262,4511,
CJC-2021-222,139,6111,3411,Set 139 (CJC-2021-222),Common starfish (6111),,,,2021-09-23 15:59:06.752000+00:00,,,False,262,6111,
CJC-2021-222,139,6115,3415,Set 139 (CJC-2021-222),Mud star (6115),,,,2021-09-23 16:00:50.700000+00:00,,,False,262,6115,
CJC-2021-222,139,6118,3416,Set 139 (CJC-2021-222),Blood star unidentified (6118),,,,2021-09-23 16:00:58.337000+00:00,,,False,262,6118,
CJC-2021-222,139,6300,3398,Set 139 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-23 15:56:11.874000+00:00,,,False,262,6300,
CJC-2021-222,139,6400,3413,Set 139 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-23 15:59:34.983000+00:00,,,False,262,6400,
CJC-2021-222,139,8500,3412,Set 139 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-23 15:59:16.541000+00:00,,,False,262,8500,
CJC-2021-222,139,9630,3409,Set 139 (CJC-2021-222),Organic debris (9630),,,,2021-09-23 15:58:41.477000+00:00,,,False,262,9630,
CJC-2021-222,140,10,3419,Set 140 (CJC-2021-222),Atlantic cod (10),,,,2021-09-23 18:17:00.402000+00:00,,,False,263,10,
CJC-2021-222,140,12,3420,Set 140 (CJC-2021-222),White hake (12),,,,2021-09-23 18:18:17.759000+00:00,,,False,263,12,
CJC-2021-222,140,40,3418,Set 140 (CJC-2021-222),American plaice (40),,,,2021-09-23 18:16:22.275000+00:00,,,False,263,40,
CJC-2021-222,140,60,3437,Set 140 (CJC-2021-222),Atlantic herring (60),,,,2021-09-23 18:22:24.727000+00:00,,,False,263,60,
CJC-2021-222,140,62,3429,Set 140 (CJC-2021-222),Alewife (62),,,,2021-09-23 18:20:36.839000+00:00,,,False,263,62,
CJC-2021-222,140,302,3426,Set 140 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-23 18:20:05.049000+00:00,,,False,263,302,
CJC-2021-222,140,304,3425,Set 140 (CJC-2021-222),Moustache sculpin (304),,,,2021-09-23 18:19:45.785000+00:00,,,False,263,304,
CJC-2021-222,140,320,3428,Set 140 (CJC-2021-222),Sea raven (320),,,,2021-09-23 18:20:29.446000+00:00,,,False,263,320,
CJC-2021-222,140,340,3431,Set 140 (CJC-2021-222),Alligatorfish (340),,,,2021-09-23 18:20:53.594000+00:00,,,False,263,340,
CJC-2021-222,140,632,3424,Set 140 (CJC-2021-222),Stout eelblenny (632),,,,2021-09-23 18:19:15.525000+00:00,,,False,263,632,
CJC-2021-222,140,2100,3430,Set 140 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-23 18:20:42.413000+00:00,,,False,263,2100,
CJC-2021-222,140,2521,3436,Set 140 (CJC-2021-222),Arctic Lyre Crab/Lesser toad crab (2521),,,,2021-09-23 18:21:51.675000+00:00,,,False,263,2521,
CJC-2021-222,140,2526,3417,Set 140 (CJC-2021-222),Snow crab (2526),,,,2021-09-23 18:15:55.562000+00:00,,,False,263,2526,
CJC-2021-222,140,4348,3432,Set 140 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-23 18:21:01.067000+00:00,,,False,263,4348,
CJC-2021-222,140,4511,3422,Set 140 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-23 18:18:45.523000+00:00,,,False,263,4511,
CJC-2021-222,140,6115,3435,Set 140 (CJC-2021-222),Mud star (6115),,,,2021-09-23 18:21:34.635000+00:00,,,False,263,6115,
CJC-2021-222,140,6123,3434,Set 140 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-23 18:21:21.005000+00:00,,,False,263,6123,
CJC-2021-222,140,6300,3423,Set 140 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-23 18:19:01.114000+00:00,,,False,263,6300,
CJC-2021-222,140,6400,3427,Set 140 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-23 18:20:18.931000+00:00,,,False,263,6400,
CJC-2021-222,140,6600,3421,Set 140 (CJC-2021-222),Sea cucumber unidentified (6600),,,,2021-09-23 18:18:37.290000+00:00,,,False,263,6600,
CJC-2021-222,140,9400,3438,Set 140 (CJC-2021-222),Garbage man-made (9400),,,Plastic bucket cover,2021-09-23 19:12:49.575000+00:00,,,False,263,9400,
CJC-2021-222,140,9630,3433,Set 140 (CJC-2021-222),Organic debris (9630),,,,2021-09-23 18:21:12.026000+00:00,,,False,263,9630,
CJC-2021-222,141,10,3439,Set 141 (CJC-2021-222),Atlantic cod (10),,,,2021-09-23 20:38:31.400000+00:00,,,False,264,10,
CJC-2021-222,141,40,3440,Set 141 (CJC-2021-222),American plaice (40),,,,2021-09-23 20:39:07.547000+00:00,,,False,264,40,
CJC-2021-222,141,64,3453,Set 141 (CJC-2021-222),Capelin (64),,,,2021-09-23 20:49:26.974000+00:00,,,False,264,64,
CJC-2021-222,141,302,3451,Set 141 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-23 20:48:22.862000+00:00,,,False,264,302,
CJC-2021-222,141,502,3444,Set 141 (CJC-2021-222),Atlantic spiny lumpsucker (502),,,,2021-09-23 20:45:11+00:00,,,False,264,502,
CJC-2021-222,141,632,3452,Set 141 (CJC-2021-222),Stout eelblenny (632),,,,2021-09-23 20:48:42.019000+00:00,,,False,264,632,
CJC-2021-222,141,1510,3443,Set 141 (CJC-2021-222),Eggs - Whelk (1510),,,,2021-09-23 20:43:14.326000+00:00,,,False,264,1510,
CJC-2021-222,141,2100,3454,Set 141 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-23 20:50:29.081000+00:00,,,False,264,2100,
CJC-2021-222,141,2526,3441,Set 141 (CJC-2021-222),Snow crab (2526),,,,2021-09-23 20:39:27.418000+00:00,,,False,264,2526,
CJC-2021-222,141,4348,3450,Set 141 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-23 20:48:06.557000+00:00,,,False,264,4348,
CJC-2021-222,141,4400,3448,Set 141 (CJC-2021-222),Sea slug unidentified (4400),,,,2021-09-23 20:47:46.894000+00:00,,,False,264,4400,
CJC-2021-222,141,4511,3445,Set 141 (CJC-2021-222),Northern shortfin squid (4511),,,,2021-09-23 20:45:17.394000+00:00,,,False,264,4511,
CJC-2021-222,141,6123,3449,Set 141 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-23 20:47:57.301000+00:00,,,False,264,6123,
CJC-2021-222,141,6400,3442,Set 141 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-23 20:43:04.914000+00:00,,,False,264,6400,
CJC-2021-222,141,6500,3447,Set 141 (CJC-2021-222),Sand dollar unidentified (6500),,,,2021-09-23 20:46:37.256000+00:00,,,False,264,6500,
CJC-2021-222,141,6718,3446,Set 141 (CJC-2021-222),Molpadia unidentified (6718),,,,2021-09-23 20:46:14.744000+00:00,,,False,264,6718,
CJC-2021-222,142,10,3455,Set 142 (CJC-2021-222),Atlantic cod (10),,,,2021-09-24 04:21:40.796000+00:00,,,False,265,10,
CJC-2021-222,142,30,3456,Set 142 (CJC-2021-222),Atlantic halibut (30),,,,2021-09-24 04:22:21.981000+00:00,,,False,265,30,
CJC-2021-222,142,42,3474,Set 142 (CJC-2021-222),Yellowtail flounder (42),,,,2021-09-24 04:51:31.844000+00:00,,,False,265,42,
CJC-2021-222,142,43,3471,Set 142 (CJC-2021-222),Winter flounder (43),,,,2021-09-24 04:29:37.569000+00:00,,,False,265,43,
CJC-2021-222,142,62,3462,Set 142 (CJC-2021-222),Alewife (62),,,,2021-09-24 04:24:27.003000+00:00,,,False,265,62,
CJC-2021-222,142,70,3463,Set 142 (CJC-2021-222),Atlantic mackerel (70),,,,2021-09-24 04:24:31.545000+00:00,,,False,265,70,
CJC-2021-222,142,118,3458,Set 142 (CJC-2021-222),Greenland cod (118),,,,2021-09-24 04:22:45.225000+00:00,,,False,265,118,
CJC-2021-222,142,122,3461,Set 142 (CJC-2021-222),Cunner (122),,,,2021-09-24 04:24:17.134000+00:00,,,False,265,122,
CJC-2021-222,142,300,3460,Set 142 (CJC-2021-222),Longhorn sculpin (300),,,,2021-09-24 04:24:00.764000+00:00,,,False,265,300,
CJC-2021-222,142,301,3470,Set 142 (CJC-2021-222),Shorthorn sculpin (301),,,,2021-09-24 04:28:09.160000+00:00,,,False,265,301,
CJC-2021-222,142,320,3457,Set 142 (CJC-2021-222),Sea raven (320),,,,2021-09-24 04:22:29.585000+00:00,,,False,265,320,
CJC-2021-222,142,626,3465,Set 142 (CJC-2021-222),Fourline snakeblenny (626),,,,2021-09-24 04:24:56.969000+00:00,,,False,265,626,
CJC-2021-222,142,2527,3473,Set 142 (CJC-2021-222),Atlantic lyre crab/Greater toad crab (2527),,,,2021-09-24 04:45:38.155000+00:00,,,False,265,2527,
CJC-2021-222,142,2550,3459,Set 142 (CJC-2021-222),American lobster (2550),,,,2021-09-24 04:23:12.037000+00:00,,,False,265,2550,
CJC-2021-222,142,4331,3469,Set 142 (CJC-2021-222),Blue mussel (4331),,,,2021-09-24 04:25:33.431000+00:00,,,False,265,4331,
