mission_number,set_number,species_code,id,catch,size_class,basket_wt_kg,sampled,creation_date,last_modified_date,catch_id
CJC-2021-222,98,304,3067,Moustache sculpin (304) from Set 98 (CJC-2021-222),1,0.114,True,2021-09-18 13:55:51.572000+00:00,2021-09-18 13:55:51.572000+00:00,2465
CJC-2021-222,98,340,3081,Alligatorfish (340) from Set 98 (CJC-2021-222),1,0.046,True,2021-09-18 13:59:54.687000+00:00,2021-09-18 13:59:54.687000+00:00,2478
CJC-2021-222,98,620,3057,Laval's eelpout (620) from Set 98 (CJC-2021-222),1,1.73,True,2021-09-18 13:28:41.168000+00:00,2021-09-18 13:28:41.168000+00:00,2459
CJC-2021-222,98,620,3058,Laval's eelpout (620) from Set 98 (CJC-2021-222),1,1.37,True,2021-09-18 13:31:45.879000+00:00,2021-09-18 13:32:11.081000+00:00,2459
CJC-2021-222,98,620,3059,Laval's eelpout (620) from Set 98 (CJC-2021-222),1,0.606,True,2021-09-18 13:36:18.891000+00:00,2021-09-18 13:36:18.891000+00:00,2459
CJC-2021-222,98,620,3060,Laval's eelpout (620) from Set 98 (CJC-2021-222),1,0.888,True,2021-09-18 13:37:21.637000+00:00,2021-09-18 13:37:21.637000+00:00,2459
CJC-2021-222,98,620,3064,Laval's eelpout (620) from Set 98 (CJC-2021-222),1,0.774,True,2021-09-18 13:55:02.579000+00:00,2021-09-18 13:55:02.579000+00:00,2459
CJC-2021-222,98,1510,3069,Eggs - Whelk (1510) from Set 98 (CJC-2021-222),1,0.022,False,2021-09-18 13:56:18.500000+00:00,2021-09-18 13:56:18.500000+00:00,2467
CJC-2021-222,98,1510,3076,Eggs - Whelk (1510) from Set 98 (CJC-2021-222),1,0.0055,False,2021-09-18 13:58:19.787000+00:00,2021-09-18 13:58:19.788000+00:00,2467
CJC-2021-222,98,1823,3063,Sea potato (1823) from Set 98 (CJC-2021-222),1,0.744,False,2021-09-18 13:54:25.868000+00:00,2021-09-18 13:54:25.868000+00:00,2462
CJC-2021-222,98,2212,3102,Aesop shrimp (2212) from Set 98 (CJC-2021-222),1,0.001,False,2021-09-18 14:06:37.591000+00:00,2021-09-18 14:06:37.591000+00:00,2486
CJC-2021-222,98,2411,3103,Arctic argid (2411) from Set 98 (CJC-2021-222),1,0.054,False,2021-09-18 14:06:46.083000+00:00,2021-09-18 14:06:46.083000+00:00,2487
CJC-2021-222,98,2421,3101,Sevenline shrimp (2421) from Set 98 (CJC-2021-222),1,0.001,False,2021-09-18 14:06:26.048000+00:00,2021-09-18 14:06:26.048000+00:00,2485
CJC-2021-222,98,2521,3074,Arctic Lyre Crab/Lesser toad crab (2521) from Set 98 (CJC-2021-222),1,0.232,True,2021-09-18 13:57:28.438000+00:00,2021-09-18 13:57:28.438000+00:00,2472
CJC-2021-222,98,2526,3090,Snow crab (2526) from Set 98 (CJC-2021-222),1,15.28,True,2021-09-18 14:01:49.047000+00:00,2021-09-18 14:01:49.047000+00:00,2482
CJC-2021-222,98,2527,3073,Atlantic lyre crab/Greater toad crab (2527) from Set 98 (CJC-2021-222),1,0.232,True,2021-09-18 13:57:17.267000+00:00,2021-09-18 13:57:17.267000+00:00,2471
CJC-2021-222,98,4334,3080,Black mussel (4334) from Set 98 (CJC-2021-222),1,0.026,False,2021-09-18 13:59:24.285000+00:00,2021-09-18 13:59:24.285000+00:00,2477
CJC-2021-222,98,4348,3075,Mollusc unidentified empty (4348) from Set 98 (CJC-2021-222),1,0.56,False,2021-09-18 13:57:52.679000+00:00,2021-09-18 13:57:52.679000+00:00,2473
CJC-2021-222,98,4511,3062,Northern shortfin squid (4511) from Set 98 (CJC-2021-222),1,0.49,True,2021-09-18 13:53:51.995000+00:00,2021-09-18 13:53:51.995000+00:00,2461
CJC-2021-222,98,6123,3068,Red spiny sunstar (6123) from Set 98 (CJC-2021-222),1,0.438,False,2021-09-18 13:56:03.404000+00:00,2021-09-18 13:56:03.404000+00:00,2466
CJC-2021-222,98,6300,3070,Basket star unidentified (6300) from Set 98 (CJC-2021-222),1,1.052,False,2021-09-18 13:56:29.316000+00:00,2021-09-18 13:56:29.316000+00:00,2468
CJC-2021-222,98,6400,3066,Sea urchin unidentified (6400) from Set 98 (CJC-2021-222),1,1.14,False,2021-09-18 13:55:35.596000+00:00,2021-09-18 13:55:35.596000+00:00,2464
CJC-2021-222,98,6500,3079,Sand dollar unidentified (6500) from Set 98 (CJC-2021-222),1,0.118,False,2021-09-18 13:58:52.940000+00:00,2021-09-18 13:58:52.940000+00:00,2476
CJC-2021-222,98,8324,3071,Sea strawberry coral (8324) from Set 98 (CJC-2021-222),1,0.148,False,2021-09-18 13:56:48.803000+00:00,2021-09-18 13:56:48.803000+00:00,2469
CJC-2021-222,98,8500,3061,Jellyfish unidentified (8500) from Set 98 (CJC-2021-222),1,4.71,False,2021-09-18 13:53:33.290000+00:00,2021-09-18 13:53:33.290000+00:00,2460
CJC-2021-222,99,10,3110,Atlantic cod (10) from Set 99 (CJC-2021-222),1,11.98,True,2021-09-18 16:46:18.771000+00:00,2021-09-18 16:46:18.771000+00:00,2490
CJC-2021-222,99,40,3106,American plaice (40) from Set 99 (CJC-2021-222),1,15.34,True,2021-09-18 16:45:20.766000+00:00,2021-09-18 16:45:20.766000+00:00,2488
CJC-2021-222,99,40,3107,American plaice (40) from Set 99 (CJC-2021-222),1,12.64,False,2021-09-18 16:45:28.591000+00:00,2021-09-18 16:45:28.591000+00:00,2488
CJC-2021-222,99,40,3108,American plaice (40) from Set 99 (CJC-2021-222),1,13.6,False,2021-09-18 16:45:37.483000+00:00,2021-09-18 16:45:51.467000+00:00,2488
CJC-2021-222,99,42,3129,Yellowtail flounder (42) from Set 99 (CJC-2021-222),1,0.094,True,2021-09-18 16:58:15.082000+00:00,2021-09-18 16:58:15.082000+00:00,2509
CJC-2021-222,99,64,3120,Capelin (64) from Set 99 (CJC-2021-222),1,0.2,True,2021-09-18 16:55:06.288000+00:00,2021-09-18 17:12:17.591000+00:00,2501
CJC-2021-222,99,301,3117,Shorthorn sculpin (301) from Set 99 (CJC-2021-222),1,0.206,True,2021-09-18 16:54:29.002000+00:00,2021-09-18 16:54:29.002000+00:00,2498
CJC-2021-222,99,302,3118,Arctic staghorn sculpin (302) from Set 99 (CJC-2021-222),1,0.244,True,2021-09-18 16:54:39.678000+00:00,2021-09-18 16:54:39.678000+00:00,2499
CJC-2021-222,99,340,3126,Alligatorfish (340) from Set 99 (CJC-2021-222),1,0.006,True,2021-09-18 16:57:20.661000+00:00,2021-09-18 16:57:20.661000+00:00,2506
CJC-2021-222,99,610,3132,Northern sand lance (610) from Set 99 (CJC-2021-222),1,0.004,True,2021-09-18 16:59:12.680000+00:00,2021-09-18 16:59:12.680000+00:00,2512
CJC-2021-222,99,620,3121,Laval's eelpout (620) from Set 99 (CJC-2021-222),1,0.236,True,2021-09-18 16:55:52.960000+00:00,2021-09-18 16:55:52.960000+00:00,2502
CJC-2021-222,99,626,3141,Fourline snakeblenny (626) from Set 99 (CJC-2021-222),1,0.083,True,2021-09-18 17:06:55.956000+00:00,2021-09-18 17:07:35.321000+00:00,2521
CJC-2021-222,99,1810,3116,Tunicate unidentified (1810) from Set 99 (CJC-2021-222),1,0.698,False,2021-09-18 16:50:25.466000+00:00,2021-09-18 16:50:25.466000+00:00,2497
CJC-2021-222,99,1823,3111,Sea potato (1823) from Set 99 (CJC-2021-222),1,3.684,False,2021-09-18 16:47:22.147000+00:00,2021-09-18 16:47:22.147000+00:00,2491
CJC-2021-222,99,1900,3114,Bryozoan unidentified (1900) from Set 99 (CJC-2021-222),1,0.001,False,2021-09-18 16:49:26.810000+00:00,2021-09-18 16:49:26.810000+00:00,2494
CJC-2021-222,99,2100,3128,Decapod unidentified (2100) from Set 99 (CJC-2021-222),1,0.052,False,2021-09-18 16:58:03.554000+00:00,2021-09-18 16:58:03.554000+00:00,2508
CJC-2021-222,99,2521,3119,Arctic Lyre Crab/Lesser toad crab (2521) from Set 99 (CJC-2021-222),1,0.04,True,2021-09-18 16:54:58.403000+00:00,2021-09-18 16:54:58.403000+00:00,2500
CJC-2021-222,99,2526,3112,Snow crab (2526) from Set 99 (CJC-2021-222),1,0.718,True,2021-09-18 16:47:52.491000+00:00,2021-09-18 16:47:52.491000+00:00,2492
CJC-2021-222,99,2527,3133,Atlantic lyre crab/Greater toad crab (2527) from Set 99 (CJC-2021-222),1,0.302,True,2021-09-18 17:00:03.464000+00:00,2021-09-18 17:00:03.464000+00:00,2513
CJC-2021-222,99,2560,3137,Hermit crab family (2560) from Set 99 (CJC-2021-222),1,0.006,False,2021-09-18 17:02:20.904000+00:00,2021-09-18 17:02:20.904000+00:00,2518
CJC-2021-222,99,4000,3138,Mollusc unidentified (4000) from Set 99 (CJC-2021-222),1,0.01,False,2021-09-18 17:04:04.777000+00:00,2021-09-18 17:04:04.777000+00:00,2519
CJC-2021-222,99,4348,3113,Mollusc unidentified empty (4348) from Set 99 (CJC-2021-222),1,0.002,False,2021-09-18 16:48:05.137000+00:00,2021-09-18 16:48:05.137000+00:00,2493
CJC-2021-222,99,4511,3127,Northern shortfin squid (4511) from Set 99 (CJC-2021-222),1,0.26,True,2021-09-18 16:57:39.169000+00:00,2021-09-18 16:57:39.169000+00:00,2507
CJC-2021-222,99,6111,3134,Common starfish (6111) from Set 99 (CJC-2021-222),1,0.206,False,2021-09-18 17:00:57.383000+00:00,2021-09-18 17:00:57.383000+00:00,2514
CJC-2021-222,99,6118,3136,Blood star unidentified (6118) from Set 99 (CJC-2021-222),1,0.002,False,2021-09-18 17:01:25.274000+00:00,2021-09-18 17:01:25.275000+00:00,2516
CJC-2021-222,99,6123,3135,Red spiny sunstar (6123) from Set 99 (CJC-2021-222),1,0.018,False,2021-09-18 17:01:16.119000+00:00,2021-09-18 17:01:16.119000+00:00,2515
CJC-2021-222,99,6300,3109,Basket star unidentified (6300) from Set 99 (CJC-2021-222),1,3.82,False,2021-09-18 16:46:07.875000+00:00,2021-09-18 16:46:07.875000+00:00,2489
CJC-2021-222,99,6400,3115,Sea urchin unidentified (6400) from Set 99 (CJC-2021-222),1,1.828,False,2021-09-18 16:50:05.523000+00:00,2021-09-18 16:50:05.523000+00:00,2496
CJC-2021-222,99,6600,3130,Sea cucumber unidentified (6600) from Set 99 (CJC-2021-222),1,0.44,False,2021-09-18 16:58:30.354000+00:00,2021-09-18 16:58:30.354000+00:00,2510
CJC-2021-222,99,8300,3123,Anthozoa unidentified (8300) from Set 99 (CJC-2021-222),1,0.03,False,2021-09-18 16:56:24.823000+00:00,2021-09-18 16:56:24.823000+00:00,2504
CJC-2021-222,99,8500,3131,Jellyfish unidentified (8500) from Set 99 (CJC-2021-222),1,0.73,False,2021-09-18 16:58:48.047000+00:00,2021-09-18 16:58:48.047000+00:00,2511
CJC-2021-222,99,8627,3139,Cladocroce spatula (8627) from Set 99 (CJC-2021-222),1,0.028,False,2021-09-18 17:04:38.747000+00:00,2021-09-18 17:04:38.747000+00:00,2520
CJC-2021-222,99,9200,3122,Stones/Rocks (9200) from Set 99 (CJC-2021-222),1,0.076,False,2021-09-18 16:56:04.802000+00:00,2021-09-18 16:56:04.803000+00:00,2503
CJC-2021-222,100,10,3145,Atlantic cod (10) from Set 100 (CJC-2021-222),1,15.94,True,2021-09-18 20:09:25.808000+00:00,2021-09-18 20:09:25.808000+00:00,2525
CJC-2021-222,100,40,3164,American plaice (40) from Set 100 (CJC-2021-222),1,2.96,True,2021-09-18 20:18:33.401000+00:00,2021-09-18 20:18:33.401000+00:00,2542
CJC-2021-222,100,42,3142,Yellowtail flounder (42) from Set 100 (CJC-2021-222),1,5.58,True,2021-09-18 20:07:39.115000+00:00,2021-09-18 20:07:39.115000+00:00,2522
CJC-2021-222,100,301,3160,Shorthorn sculpin (301) from Set 100 (CJC-2021-222),1,1.678,True,2021-09-18 20:16:43.724000+00:00,2021-09-18 20:16:43.724000+00:00,2538
CJC-2021-222,100,302,3165,Arctic staghorn sculpin (302) from Set 100 (CJC-2021-222),1,1.872,True,2021-09-18 20:18:57.571000+00:00,2021-09-18 20:18:57.571000+00:00,2543
CJC-2021-222,100,320,3156,Sea raven (320) from Set 100 (CJC-2021-222),1,0.054,True,2021-09-18 20:15:01.715000+00:00,2021-09-18 20:15:01.715000+00:00,2534
CJC-2021-222,100,340,3152,Alligatorfish (340) from Set 100 (CJC-2021-222),1,0.0215,True,2021-09-18 20:13:29.571000+00:00,2021-09-18 20:22:24.139000+00:00,2531
CJC-2021-222,100,640,3163,Ocean pout (640) from Set 100 (CJC-2021-222),1,0.124,True,2021-09-18 20:18:06.981000+00:00,2021-09-18 20:18:06.981000+00:00,2541
CJC-2021-222,100,1823,3147,Sea potato (1823) from Set 100 (CJC-2021-222),1,0.016,False,2021-09-18 20:10:57.595000+00:00,2021-09-18 20:10:57.595000+00:00,2527
CJC-2021-222,100,2520,3157,Toad crab unidentified (2520) from Set 100 (CJC-2021-222),1,0.152,False,2021-09-18 20:15:36.674000+00:00,2021-09-18 20:55:56.743000+00:00,2535
CJC-2021-222,100,2521,3162,Arctic Lyre Crab/Lesser toad crab (2521) from Set 100 (CJC-2021-222),1,0.362,True,2021-09-18 20:17:47.226000+00:00,2021-09-18 20:17:47.226000+00:00,2540
CJC-2021-222,100,2526,3158,Snow crab (2526) from Set 100 (CJC-2021-222),1,0.842,True,2021-09-18 20:15:49.906000+00:00,2021-09-18 20:15:49.906000+00:00,2536
CJC-2021-222,100,2527,3161,Atlantic lyre crab/Greater toad crab (2527) from Set 100 (CJC-2021-222),1,0.396,True,2021-09-18 20:17:29.435000+00:00,2021-09-18 20:17:29.435000+00:00,2539
CJC-2021-222,100,4348,3151,Mollusc unidentified empty (4348) from Set 100 (CJC-2021-222),1,0.05,False,2021-09-18 20:12:54.555000+00:00,2021-09-18 20:12:54.555000+00:00,2530
CJC-2021-222,100,6121,3155,Purple sunstar (6121) from Set 100 (CJC-2021-222),1,0.036,False,2021-09-18 20:14:47.931000+00:00,2021-09-18 20:14:47.931000+00:00,2533
CJC-2021-222,100,6123,3153,Red spiny sunstar (6123) from Set 100 (CJC-2021-222),1,0.17,False,2021-09-18 20:13:44.255000+00:00,2021-09-18 20:13:44.255000+00:00,2532
CJC-2021-222,100,6300,3159,Basket star unidentified (6300) from Set 100 (CJC-2021-222),1,0.444,False,2021-09-18 20:16:22.036000+00:00,2021-09-18 20:16:22.036000+00:00,2537
CJC-2021-222,100,6400,3146,Sea urchin unidentified (6400) from Set 100 (CJC-2021-222),1,2.206,False,2021-09-18 20:10:37.419000+00:00,2021-09-18 20:10:37.419000+00:00,2526
CJC-2021-222,100,6611,3144,Northern sea cucumber (6611) from Set 100 (CJC-2021-222),1,21.26,False,2021-09-18 20:09:02.242000+00:00,2021-09-18 20:09:02.242000+00:00,2524
CJC-2021-222,100,8300,3150,Anthozoa unidentified (8300) from Set 100 (CJC-2021-222),1,0.018,False,2021-09-18 20:12:20.569000+00:00,2021-09-18 20:12:20.569000+00:00,2529
CJC-2021-222,100,8500,3143,Jellyfish unidentified (8500) from Set 100 (CJC-2021-222),1,6.28,False,2021-09-18 20:07:55.954000+00:00,2021-09-18 20:07:55.954000+00:00,2523
CJC-2021-222,101,10,3176,Atlantic cod (10) from Set 101 (CJC-2021-222),1,6.18,True,2021-09-19 01:28:31.023000+00:00,2021-09-19 01:30:13.255000+00:00,2546
CJC-2021-222,101,10,3177,Atlantic cod (10) from Set 101 (CJC-2021-222),1,16.616,True,2021-09-19 01:28:40.125000+00:00,2021-09-19 02:29:50.597000+00:00,2546
CJC-2021-222,101,10,3193,Atlantic cod (10) from Set 101 (CJC-2021-222),1,0.25,True,2021-09-19 01:37:46.703000+00:00,2021-09-19 01:37:46.703000+00:00,2546
CJC-2021-222,101,12,3182,White hake (12) from Set 101 (CJC-2021-222),1,0.34,True,2021-09-19 01:32:31.978000+00:00,2021-09-19 01:32:31.978000+00:00,2550
CJC-2021-222,101,40,3181,American plaice (40) from Set 101 (CJC-2021-222),1,0.839,True,2021-09-19 01:32:11.317000+00:00,2021-09-19 01:32:11.317000+00:00,2549
CJC-2021-222,101,42,3178,Yellowtail flounder (42) from Set 101 (CJC-2021-222),1,12.0,True,2021-09-19 01:29:07.815000+00:00,2021-09-19 01:29:44.265000+00:00,2547
CJC-2021-222,101,42,3179,Yellowtail flounder (42) from Set 101 (CJC-2021-222),1,14.24,False,2021-09-19 01:29:59.591000+00:00,2021-09-19 01:29:59.591000+00:00,2547
CJC-2021-222,101,43,3168,Winter flounder (43) from Set 101 (CJC-2021-222),1,18.7,True,2021-09-19 01:26:13.643000+00:00,2021-09-19 01:26:13.643000+00:00,2545
CJC-2021-222,101,43,3169,Winter flounder (43) from Set 101 (CJC-2021-222),1,9.24,False,2021-09-19 01:26:33.154000+00:00,2021-09-19 01:26:33.154000+00:00,2545
CJC-2021-222,101,43,3170,Winter flounder (43) from Set 101 (CJC-2021-222),1,14.56,False,2021-09-19 01:26:45.035000+00:00,2021-09-19 01:26:45.035000+00:00,2545
CJC-2021-222,101,43,3173,Winter flounder (43) from Set 101 (CJC-2021-222),1,15.06,False,2021-09-19 01:26:54.762000+00:00,2021-09-19 01:26:54.762000+00:00,2545
CJC-2021-222,101,43,3174,Winter flounder (43) from Set 101 (CJC-2021-222),1,21.62,False,2021-09-19 01:27:03.739000+00:00,2021-09-19 01:27:03.739000+00:00,2545
CJC-2021-222,101,43,3175,Winter flounder (43) from Set 101 (CJC-2021-222),1,29.66,False,2021-09-19 01:27:31.603000+00:00,2021-09-19 01:27:31.603000+00:00,2545
CJC-2021-222,101,70,3191,Atlantic mackerel (70) from Set 101 (CJC-2021-222),1,0.176,True,2021-09-19 01:36:51.615000+00:00,2021-09-19 01:36:51.615000+00:00,2560
CJC-2021-222,101,201,3198,Thorny skate (201) from Set 101 (CJC-2021-222),1,1.218,True,2021-09-19 01:43:00.108000+00:00,2021-09-19 01:43:00.108000+00:00,2566
CJC-2021-222,101,251,3192,Gadidae unidentified (251) from Set 101 (CJC-2021-222),1,0.33,True,2021-09-19 01:37:28.752000+00:00,2021-09-19 01:37:28.752000+00:00,2561
CJC-2021-222,101,251,3202,Gadidae unidentified (251) from Set 101 (CJC-2021-222),1,0.264,True,2021-09-19 02:29:50.604000+00:00,2021-09-19 02:29:50.604000+00:00,2561
CJC-2021-222,101,300,3180,Longhorn sculpin (300) from Set 101 (CJC-2021-222),1,10.434,True,2021-09-19 01:30:59.427000+00:00,2021-09-19 02:42:33.797000+00:00,2548
CJC-2021-222,101,301,3201,Shorthorn sculpin (301) from Set 101 (CJC-2021-222),1,0.592,True,2021-09-19 01:45:32.282000+00:00,2021-09-19 01:45:32.282000+00:00,2569
CJC-2021-222,101,301,3203,Shorthorn sculpin (301) from Set 101 (CJC-2021-222),1,0.054,True,2021-09-19 02:41:40.396000+00:00,2021-09-19 02:41:40.396000+00:00,2569
CJC-2021-222,101,302,3200,Arctic staghorn sculpin (302) from Set 101 (CJC-2021-222),1,0.026,True,2021-09-19 01:44:27.646000+00:00,2021-09-19 01:44:27.646000+00:00,2568
CJC-2021-222,101,302,3204,Arctic staghorn sculpin (302) from Set 101 (CJC-2021-222),1,0.052,True,2021-09-19 02:42:33.803000+00:00,2021-09-19 02:42:33.803000+00:00,2568
CJC-2021-222,101,304,3190,Moustache sculpin (304) from Set 101 (CJC-2021-222),1,0.014,True,2021-09-19 01:36:33.600000+00:00,2021-09-19 01:36:33.600000+00:00,2559
CJC-2021-222,101,320,3189,Sea raven (320) from Set 101 (CJC-2021-222),1,1.164,True,2021-09-19 01:36:18.103000+00:00,2021-09-19 01:36:18.103000+00:00,2558
CJC-2021-222,101,340,3186,Alligatorfish (340) from Set 101 (CJC-2021-222),1,0.026,True,2021-09-19 01:35:20.831000+00:00,2021-09-19 01:54:23.697000+00:00,2555
CJC-2021-222,101,640,3183,Ocean pout (640) from Set 101 (CJC-2021-222),1,2.78,True,2021-09-19 01:32:44.467000+00:00,2021-09-19 01:32:44.467000+00:00,2551
CJC-2021-222,101,720,3199,Atlantic saury (720) from Set 101 (CJC-2021-222),1,0.122,True,2021-09-19 01:43:22.260000+00:00,2021-09-19 01:43:22.260000+00:00,2567
CJC-2021-222,101,2414,3185,Sculptured shrimp (2414) from Set 101 (CJC-2021-222),1,0.53,False,2021-09-19 01:35:01.014000+00:00,2021-09-19 01:35:01.014000+00:00,2554
CJC-2021-222,101,2513,3195,Atlantic rock crab (2513) from Set 101 (CJC-2021-222),1,0.31,True,2021-09-19 01:41:18.596000+00:00,2021-09-19 01:41:18.596000+00:00,2563
CJC-2021-222,101,2550,3197,American lobster (2550) from Set 101 (CJC-2021-222),1,0.25,True,2021-09-19 01:41:52.154000+00:00,2021-09-19 01:42:12.908000+00:00,2565
CJC-2021-222,101,4321,3188,Sea scallop (4321) from Set 101 (CJC-2021-222),1,0.026,True,2021-09-19 01:35:49.360000+00:00,2021-09-19 01:35:49.360000+00:00,2557
CJC-2021-222,101,4511,3194,Northern shortfin squid (4511) from Set 101 (CJC-2021-222),1,0.244,True,2021-09-19 01:38:28.930000+00:00,2021-09-19 01:38:28.930000+00:00,2562
CJC-2021-222,101,6111,3184,Common starfish (6111) from Set 101 (CJC-2021-222),1,0.298,False,2021-09-19 01:32:56.492000+00:00,2021-09-19 01:32:56.492000+00:00,2552
CJC-2021-222,101,6500,3187,Sand dollar unidentified (6500) from Set 101 (CJC-2021-222),1,0.026,False,2021-09-19 01:35:32.350000+00:00,2021-09-19 01:35:32.350000+00:00,2556
CJC-2021-222,101,6600,3196,Sea cucumber unidentified (6600) from Set 101 (CJC-2021-222),1,0.872,False,2021-09-19 01:41:37.376000+00:00,2021-09-19 01:41:37.376000+00:00,2564
CJC-2021-222,101,8500,3167,Jellyfish unidentified (8500) from Set 101 (CJC-2021-222),1,8.72,False,2021-09-19 01:24:44.008000+00:00,2021-09-19 01:24:44.008000+00:00,2544
CJC-2021-222,102,10,3219,Atlantic cod (10) from Set 102 (CJC-2021-222),1,1.412,True,2021-09-19 04:32:13.522000+00:00,2021-09-19 04:32:13.522000+00:00,2578
CJC-2021-222,102,10,3233,Atlantic cod (10) from Set 102 (CJC-2021-222),1,0.554,True,2021-09-19 04:34:52.473000+00:00,2021-09-19 04:34:52.473000+00:00,2578
CJC-2021-222,102,10,3234,Atlantic cod (10) from Set 102 (CJC-2021-222),1,0.251,True,2021-09-19 04:59:06.951000+00:00,2021-09-19 04:59:06.951000+00:00,2578
CJC-2021-222,102,40,3217,American plaice (40) from Set 102 (CJC-2021-222),1,8.9,True,2021-09-19 04:31:40.400000+00:00,2021-09-19 04:31:40.400000+00:00,2576
CJC-2021-222,102,42,3208,Yellowtail flounder (42) from Set 102 (CJC-2021-222),1,6.1,True,2021-09-19 04:29:03.091000+00:00,2021-09-19 04:29:03.091000+00:00,2572
CJC-2021-222,102,42,3210,Yellowtail flounder (42) from Set 102 (CJC-2021-222),1,2.73,True,2021-09-19 04:29:24.147000+00:00,2021-09-19 04:54:54.507000+00:00,2572
CJC-2021-222,102,42,3207,Yellowtail flounder (42) from Set 102 (CJC-2021-222),1,35.88,False,2021-09-19 04:28:34.734000+00:00,2021-09-19 04:28:34.734000+00:00,2572
CJC-2021-222,102,42,3209,Yellowtail flounder (42) from Set 102 (CJC-2021-222),1,3.68,False,2021-09-19 04:29:14.895000+00:00,2021-09-19 04:29:14.895000+00:00,2572
CJC-2021-222,102,42,3211,Yellowtail flounder (42) from Set 102 (CJC-2021-222),1,8.86,False,2021-09-19 04:29:33.972000+00:00,2021-09-19 04:29:33.972000+00:00,2572
CJC-2021-222,102,43,3212,Winter flounder (43) from Set 102 (CJC-2021-222),1,13.22,True,2021-09-19 04:30:34.875000+00:00,2021-09-19 04:30:34.875000+00:00,2573
CJC-2021-222,102,43,3213,Winter flounder (43) from Set 102 (CJC-2021-222),1,8.0,True,2021-09-19 04:30:49.271000+00:00,2021-09-19 04:30:49.271000+00:00,2573
CJC-2021-222,102,43,3214,Winter flounder (43) from Set 102 (CJC-2021-222),1,9.26,False,2021-09-19 04:31:02.210000+00:00,2021-09-19 04:31:02.210000+00:00,2573
CJC-2021-222,102,118,3215,Greenland cod (118) from Set 102 (CJC-2021-222),1,0.944,True,2021-09-19 04:31:18.542000+00:00,2021-09-19 04:31:18.542000+00:00,2574
CJC-2021-222,102,201,3205,Thorny skate (201) from Set 102 (CJC-2021-222),1,5.84,True,2021-09-19 04:27:22.366000+00:00,2021-09-19 04:27:22.366000+00:00,2570
CJC-2021-222,102,251,3224,Gadidae unidentified (251) from Set 102 (CJC-2021-222),1,1.403,True,2021-09-19 04:33:29.034000+00:00,2021-09-19 04:59:06.941000+00:00,2583
CJC-2021-222,102,300,3206,Longhorn sculpin (300) from Set 102 (CJC-2021-222),1,17.9,True,2021-09-19 04:27:31.195000+00:00,2021-09-19 04:27:31.195000+00:00,2571
CJC-2021-222,102,302,3222,Arctic staghorn sculpin (302) from Set 102 (CJC-2021-222),1,0.072,True,2021-09-19 04:32:59.976000+00:00,2021-09-19 04:32:59.976000+00:00,2581
CJC-2021-222,102,304,3231,Moustache sculpin (304) from Set 102 (CJC-2021-222),1,0.071,True,2021-09-19 04:34:24.771000+00:00,2021-09-19 04:34:24.771000+00:00,2590
CJC-2021-222,102,320,3218,Sea raven (320) from Set 102 (CJC-2021-222),1,0.706,True,2021-09-19 04:32:00.290000+00:00,2021-09-19 04:32:00.291000+00:00,2577
CJC-2021-222,102,501,3225,Lumpfish (501) from Set 102 (CJC-2021-222),1,0.093,True,2021-09-19 04:33:38.287000+00:00,2021-09-19 04:33:38.287000+00:00,2584
CJC-2021-222,102,2513,3227,Atlantic rock crab (2513) from Set 102 (CJC-2021-222),1,0.0135,True,2021-09-19 04:33:57.040000+00:00,2021-09-19 04:33:57.040000+00:00,2586
CJC-2021-222,102,4348,3232,Mollusc unidentified empty (4348) from Set 102 (CJC-2021-222),1,0.02,False,2021-09-19 04:34:35.817000+00:00,2021-09-19 04:34:35.817000+00:00,2591
CJC-2021-222,102,4511,3221,Northern shortfin squid (4511) from Set 102 (CJC-2021-222),1,0.234,True,2021-09-19 04:32:45.463000+00:00,2021-09-19 04:32:45.463000+00:00,2580
CJC-2021-222,102,6110,3220,Asterias unidentified (6110) from Set 102 (CJC-2021-222),1,1.132,False,2021-09-19 04:32:34.514000+00:00,2021-09-19 04:32:34.514000+00:00,2579
CJC-2021-222,102,6121,3230,Purple sunstar (6121) from Set 102 (CJC-2021-222),1,0.333,False,2021-09-19 04:34:17.815000+00:00,2021-09-19 04:34:17.815000+00:00,2589
CJC-2021-222,102,6123,3229,Red spiny sunstar (6123) from Set 102 (CJC-2021-222),1,0.436,False,2021-09-19 04:34:11.871000+00:00,2021-09-19 04:34:11.871000+00:00,2588
CJC-2021-222,102,6400,3228,Sea urchin unidentified (6400) from Set 102 (CJC-2021-222),1,0.001,False,2021-09-19 04:34:05.400000+00:00,2021-09-19 04:34:05.400000+00:00,2587
CJC-2021-222,102,6500,3226,Sand dollar unidentified (6500) from Set 102 (CJC-2021-222),1,0.166,False,2021-09-19 04:33:47.266000+00:00,2021-09-19 04:33:47.266000+00:00,2585
CJC-2021-222,102,8500,3216,Jellyfish unidentified (8500) from Set 102 (CJC-2021-222),1,2.544,False,2021-09-19 04:31:33.530000+00:00,2021-09-19 04:31:33.530000+00:00,2575
CJC-2021-222,102,9300,3223,Seaweed/Algae/Kelp unidentified (9300) from Set 102 (CJC-2021-222),1,0.514,False,2021-09-19 04:33:18.467000+00:00,2021-09-19 04:33:18.467000+00:00,2582
CJC-2021-222,103,10,3253,Atlantic cod (10) from Set 103 (CJC-2021-222),1,0.802,True,2021-09-19 07:15:30.794000+00:00,2021-09-19 07:15:30.794000+00:00,2608
